"ID","Generator","Status","Result Status","Proxy Role","Keep SR2","Has SR2","Highlight","Aqu_Ca","Aqu_Cl","Aqu_Mg","Aqu_Na","Aqu_SO4","Inj_CaComp","Inj_Cl","Inj_MgComp","Inj_NaComp","Inj_SO4Comp","InjectorStw","Tres","Inj_Temp","Oil_Recovery","Execution Node","Dataset Path","Optimal","Comment"
"572","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","1.7121212","0.17202221","2.974547","0.0033236813","0.0090136","0.10209342","0.00032555","0.00298502","0.0025289088","252.4136","232.5","180","52.770622","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00572.dat","False",""
"573","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.0147851","0.3368854","2.4243444","0.000477839","0.004537208","0.052749672","0.001835579","0.072397244","0.000167478","292.2683","158.1","170","66.327248","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00573.dat","False",""
"574","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.1067934","0.17202221","5.72556","0.0023750672","0.00095609431","0.00340592","0.012405782","0.00298502","0.0012170028","239.1287","195.3","180","55.268993","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00574.dat","False",""
"575","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.7121212","0.419317","5.72556","0.0033236813","0.0018513727","0.1267653","0.012405782","0.081073772","0.0022665276","292.2683","186","180","53.531639","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00575.dat","False",""
"576","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","0.317449","0.13080641","5.1753574","0.0014264531","0.0090136","0.00340592","0.010895753","0.0897503","0.0025289088","265.6985","213.9","150","52.838177","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00576.dat","False",""
"577","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","1.7121212","0.048374818","0.7737366","0.0090153659","0.0054324864","0.077421548","0.007875695","0.020338076","0.00279129","225.8438","186","240","52.815327","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00577.dat","False",""
"578","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","7.29081","0.048374818","2.974547","0.000477839","0.004537208","0.11442936","0.00032555","0.029014604","0.000167478","332.123","186","150","66.482788","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00578.dat","False",""
"579","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","6.5934739","0.21323801","5.72556","0.0061695236","0.00095609431","0.028077796","0.007875695","0.055044188","0.001479384","278.9834","167.4","190","53.73225","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00579.dat","False",""
"580","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","1.7121212","0.00715902","5.72556","0.0071181377","0.00095609431","0.06508561","0.004855637","0.0897503","0.0012170028","292.2683","223.2","230","53.609161","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00580.dat","False",""
"581","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","6.5934739","0.00715902","4.0749522","0.0023750672","0.00095609431","0.077421548","0.010895753","0.011661548","0.001479384","239.1287","232.5","170","52.869995","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00581.dat","False",""
"582","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","3.8041295","0.00715902","0.7737366","0.0080667518","6.08159E-05","0.040413734","0.006365666","0.04636766","0.0009546216","252.4136","158.1","160","53.418724","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00582.dat","False",""
"583","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.8041295","0.048374818","4.0749522","0.0014264531","0.0090136","0.1267653","0.00032555","0.055044188","0.000167478","318.8381","158.1","170","66.47184","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00583.dat","False",""
"584","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","5.8961378","0.25445381","5.1753574","0.0023750672","0.0054324864","0.077421548","0.012405782","0.00298502","0.0004298592","318.8381","167.4","160","65.394386","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00584.dat","False",""
"585","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","4.5014656","0.048374818","3.5247496","0.0014264531","0.0090136","0.00340592","0.007875695","0.0897503","0.0006922404","212.5589","139.5","150","58.600903","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00585.dat","False",""
"586","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","3.8041295","0.3368854","2.974547","0.0033236813","0.0018513727","0.1267653","0.012405782","0.0897503","0.0006922404","305.5532","213.9","190","62.504742","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00586.dat","False",""
"587","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","3.8041295","0.00715902","2.4243444","0.0014264531","0.0036419295","0.10209342","0.009385724","0.04636766","0.0004298592","212.5589","204.6","210","59.893486","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00587.dat","False",""
"588","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.62408569","5.8961378","0.048374818","2.4243444","0.0042722954","6.08159E-05","0.10209342","0.007875695","0.081073772","0.0004298592","305.5532","223.2","190","62.866508","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00588.dat","False",""
"589","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","0.317449","0.3368854","0.7737366","0.0014264531","0.0027466511","0.11442936","0.001835579","0.020338076","0.0022665276","305.5532","158.1","180","53.920658","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00589.dat","False",""
"590","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","0.317449","0.13080641","1.8741418","0.0014264531","0.0090136","0.052749672","0.010895753","0.020338076","0.0012170028","225.8438","167.4","200","58.020069","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00590.dat","False",""
"591","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","7.29081","0.17202221","4.6251548","0.0090153659","6.08159E-05","0.11442936","0.006365666","0.04636766","0.0004298592","239.1287","158.1","200","56.529686","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00591.dat","False",""
"592","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","7.29081","0.048374818","4.6251548","0.000477839","0.00095609431","0.06508561","0.01542584","0.055044188","0.0017417652","305.5532","167.4","170","55.728249","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00592.dat","False",""
"593","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.7121212","0.00715902","1.3239392","0.000477839","0.0072230432","0.028077796","0.009385724","0.055044188","0.000167478","252.4136","158.1","230","65.729088","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00593.dat","False",""
"594","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","1.0147851","0.00715902","2.4243444","0.00996398","0.0054324864","0.040413734","0.012405782","0.04636766","0.0006922404","239.1287","158.1","150","56.665993","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00594.dat","False",""
"595","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","4.5014656","0.089590616","0.7737366","0.0042722954","0.0054324864","0.10209342","0.00032555","0.0897503","0.00279129","265.6985","204.6","160","53.011612","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00595.dat","False",""
"596","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","4.5014656","0.089590616","1.3239392","0.0042722954","6.08159E-05","0.052749672","0.009385724","0.063720716","0.0009546216","292.2683","186","180","56.397385","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00596.dat","False",""
"597","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","6.5934739","0.21323801","2.974547","0.0052209095","0.0018513727","0.1267653","0.004855637","0.072397244","0.0006922404","239.1287","167.4","190","55.52232","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00597.dat","False",""
"598","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","5.8961378","0.089590616","0.7737366","0.0071181377","0.0081183216","0.11442936","0.013915811","0.063720716","0.000167478","278.9834","176.7","180","61.183235","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00598.dat","False",""
"599","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","1.0147851","0.3368854","5.72556","0.0061695236","0.0018513727","0.10209342","0.01542584","0.055044188","0.00279129","332.123","167.4","180","54.124966","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00599.dat","False",""
"600","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","4.5014656","0.419317","2.974547","0.0014264531","0.0081183216","0.00340592","0.01542584","0.055044188","0.000167478","265.6985","158.1","250","65.744194","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00600.dat","False",""
"601","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","1.7121212","0.3781012","4.6251548","0.0033236813","0.0018513727","0.06508561","0.00032555","0.072397244","0.0020041464","239.1287","195.3","160","52.685333","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00601.dat","False",""
"602","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","5.8961378","0.29566961","2.974547","0.0042722954","0.0018513727","0.015741858","0.009385724","0.011661548","0.0004298592","278.9834","195.3","160","60.544884","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00602.dat","False",""
"603","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","7.29081","0.25445381","1.3239392","0.0033236813","0.00095609431","0.052749672","0.01542584","0.04636766","0.0020041464","212.5589","186","170","52.535824","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00603.dat","False",""
"604","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","7.29081","0.29566961","5.1753574","0.0061695236","6.08159E-05","0.10209342","0.007875695","0.063720716","0.0006922404","239.1287","204.6","200","55.515247","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00604.dat","False",""
"605","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","2.4094573","0.21323801","4.6251548","0.0071181377","0.0063277648","0.089757486","0.004855637","0.00298502","0.0017417652","225.8438","195.3","250","52.927536","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00605.dat","False",""
"606","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","6.5934739","0.419317","4.6251548","0.0071181377","0.0018513727","0.089757486","0.004855637","0.020338076","0.0017417652","252.4136","204.6","230","53.373158","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00606.dat","False",""
"607","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","5.1988017","0.419317","2.4243444","0.0014264531","6.08159E-05","0.10209342","0.010895753","0.04636766","0.0025289088","239.1287","232.5","230","53.082142","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00607.dat","False",""
"608","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","3.1067934","0.089590616","2.974547","0.0080667518","0.0081183216","0.1267653","0.01542584","0.00298502","0.000167478","212.5589","204.6","250","55.578281","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00608.dat","False",""
"609","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.11881507","5.1988017","0.25445381","0.223534","0.000477839","0.0036419295","0.06508561","0.01542584","0.081073772","0.0006922404","278.9834","139.5","150","69.530907","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00609.dat","False",""
"610","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.0346033","6.5934739","0.048374818","2.974547","0.0014264531","0.00095609431","0.052749672","0.012405782","0.081073772","0.0006922404","278.9834","186","190","63.712818","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00610.dat","False",""
"611","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","1.7121212","0.29566961","3.5247496","0.0014264531","0.0090136","0.1267653","0.003345608","0.011661548","0.00279129","212.5589","232.5","240","52.58432","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00611.dat","False",""
"612","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","7.29081","0.089590616","2.4243444","0.00996398","0.00095609431","0.00340592","0.004855637","0.072397244","0.00279129","265.6985","139.5","200","53.935623","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00612.dat","False",""
"613","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","3.1067934","0.17202221","2.974547","0.0061695236","0.0081183216","0.089757486","0.003345608","0.020338076","0.0012170028","252.4136","232.5","160","52.766056","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00613.dat","False",""
"614","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","1.7121212","0.089590616","3.5247496","0.0014264531","0.00095609431","0.028077796","0.006365666","0.063720716","0.0022665276","292.2683","223.2","240","53.612961","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00614.dat","False",""
"615","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.70829746","2.4094573","0.089590616","1.8741418","0.0071181377","0.0018513727","0.06508561","0.003345608","0.04636766","0.0012170028","305.5532","139.5","160","54.127369","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00615.dat","False",""
"616","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.79250923","3.8041295","0.17202221","2.974547","0.0014264531","0.004537208","0.06508561","0.012405782","0.072397244","0.0009546216","318.8381","195.3","210","65.974068","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00616.dat","False",""
"617","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.53987392","3.8041295","0.21323801","0.223534","0.0080667518","0.0054324864","0.11442936","0.00032555","0.04636766","0.0006922404","292.2683","167.4","180","57.345436","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00617.dat","False",""
"618","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","1.7121212","0.089590616","4.6251548","0.0042722954","0.0054324864","0.11442936","0.004855637","0.037691132","0.001479384","212.5589","195.3","230","52.569092","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00618.dat","False",""
"619","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.37145038","6.5934739","0.089590616","4.0749522","0.0023750672","0.0036419295","0.10209342","0.009385724","0.04636766","0.000167478","305.5532","158.1","210","65.900368","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00619.dat","False",""
"620","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","3.8041295","0.13080641","2.4243444","0.0014264531","0.0018513727","0.077421548","0.00032555","0.063720716","0.001479384","292.2683","167.4","200","53.821011","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00620.dat","False",""
"621","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.28723861","1.0147851","0.419317","0.223534","0.0014264531","0.0027466511","0.028077796","0.007875695","0.020338076","0.0017417652","265.6985","204.6","210","53.112972","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00621.dat","False",""
"622","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.45566215","1.0147851","0.00715902","5.1753574","0.0090153659","0.0018513727","0.040413734","0.010895753","0.011661548","0.001479384","265.6985","167.4","160","53.240047","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00622.dat","False",""
"623","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.20302684","6.5934739","0.21323801","0.7737366","0.0090153659","0.0036419295","0.11442936","0.007875695","0.063720716","0.000167478","239.1287","158.1","200","56.836304","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00623.dat","False",""
"624","LatinHyperCube","Complete","NormalTermination","Training","Auto","False","False","0.876721","6.5934739","0.3781012","4.6251548","0.0052209095","0.0063277648","0.028077796","0.009385724","0.020338076","0.0025289088","225.8438","176.7","160","52.84473","DESKTOP-TOCK0PK","Lowsal_SA.cmsd\Lowsal_SA_00624.dat","False",""
